url_path,views_total,views_unique
/keptn/lifecycle-toolkit,198,145
/keptn/lifecycle-toolkit/commits/main,68,2
/keptn/lifecycle-toolkit/pull/3904,54,10
/keptn/lifecycle-toolkit/issues,49,19
/keptn/lifecycle-toolkit/pulls,25,10
/keptn/lifecycle-toolkit/tree/main/dashboards/grafana/configmap,11,3
/keptn/lifecycle-toolkit/graphs/contributors,10,7
/keptn/lifecycle-toolkit/commits/0305-namespace/metrics-operator,10,1
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,8,7
/keptn/lifecycle-toolkit/releases,8,6
