url_path,views_total,views_unique
/keptn/lifecycle-toolkit,137,92
/keptn/lifecycle-toolkit/issues,22,13
/keptn/lifecycle-toolkit/releases,8,3
/keptn/lifecycle-toolkit/graphs/contributors,7,7
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,7,6
/keptn/lifecycle-toolkit/issues/3880,7,3
/keptn/lifecycle-toolkit/tree/main/chart,7,3
/keptn/lifecycle-toolkit/tree/main/examples/support/observability/config/prometheus,7,1
/keptn/lifecycle-toolkit/tree/main/examples,6,6
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator,6,3
