url_path,views_total,views_unique
/keptn/lifecycle-toolkit,263,177
/keptn/lifecycle-toolkit/issues,65,23
/keptn/lifecycle-toolkit/tree/main/chart,53,10
/keptn/lifecycle-toolkit/tree/main/examples,35,8
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,32,8
/keptn/lifecycle-toolkit/blob/main/chart/Chart.yaml,32,7
/keptn/lifecycle-toolkit/pull/3543,26,7
/keptn/lifecycle-toolkit/pulls,23,9
/keptn/lifecycle-toolkit/blob/main/chart/values.yaml,22,3
/keptn/lifecycle-toolkit/blob/main/assets/operator-maturity.jpg,21,9
