referrer,views_total,views_unique
github.com,851,56
lifecycle.keptn.sh,405,63
Google,209,38
keptn.sh,94,23
aperta-fons-bf53f.web.app,33,7
cncf.io,18,5
goodfirstissues.com,18,5
contribute.cncf.io,15,1
summerofcode.withgoogle.com,13,1
medium.com,7,7
