referrer,views_total,views_unique
Google,344,46
keptn.sh,280,61
Bing,174,5
github.com,132,29
medium.com,46,7
youtube.com,5,1
cncf.io,4,4
dynatrace.com,3,2
statics.teams.cdn.office.net,3,2
DuckDuckGo,2,2
