referrer,views_total,views_unique
keptn.sh,353,69
Google,214,47
github.com,185,41
youtube.com,71,2
t.co,35,10
contribute.cncf.io,11,4
medium.com,8,5
lifecycle.keptn.sh,7,3
DuckDuckGo,6,2
cncf.io,5,3
