referrer,views_total,views_unique
keptn.sh,366,71
github.com,217,45
Google,183,47
youtube.com,70,2
t.co,35,10
contribute.cncf.io,11,4
lifecycle.keptn.sh,9,3
medium.com,7,5
DuckDuckGo,6,2
cncf.io,5,3
