referrer,views_total,views_unique
Google,181,42
github.com,163,23
keptn.sh,136,45
statics.teams.cdn.office.net,59,6
Bing,27,5
kyverno.github.io,19,2
medium.com,13,6
search.brave.com,11,2
cncf.io,9,4
gartner.atlassian.net,8,1
