referrer,views_total,views_unique
github.com,818,77
keptn.sh,240,71
Google,219,65
Bing,21,3
summerofcode.withgoogle.com,20,11
lifecycle.keptn.sh,12,2
readthedocs.org,12,1
cncf.io,10,6
docs.google.com,7,3
dynatrace.com,7,2
