referrer,views_total,views_unique
keptn.sh,643,61
Google,149,47
github.com,103,24
youtube.com,42,1
cncf.io,24,9
medium.com,20,4
Bing,15,1
goodfirstissues.com,8,1
lifecycle.keptn.sh,6,1
DuckDuckGo,2,2
