referrer,views_total,views_unique
keptn.sh,209,39
Google,55,27
github.com,48,16
cncf.io,10,5
contribute.cncf.io,10,1
medium.com,7,3
chatgpt.com,6,4
Bing,2,2
tpx.sys.comcast.net,2,1
gist.github.com,1,1
