referrer,views_total,views_unique
keptn.sh,617,74
Google,180,48
github.com,135,35
youtube.com,62,3
DuckDuckGo,23,3
cncf.io,21,10
medium.com,15,2
lifecycle.keptn.sh,10,1
contribute.cncf.io,5,3
search.brave.com,4,2
