time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-04 00:00:00+00:00,103,59,32,22
2026-09-05 00:00:00+00:00,175,66,31,27
2026-09-06 00:00:00+00:00,92,66,23,23
2026-09-07 00:00:00+00:00,118,55,40,28
2026-09-08 00:00:00+00:00,166,77,54,48
2026-09-09 00:00:00+00:00,29,20,57,35
2026-09-10 00:00:00+00:00,312,43,70,56
2026-09-11 00:00:00+00:00,111,68,118,86
2026-09-12 00:00:00+00:00,260,68,121,72
2026-09-13 00:00:00+00:00,71,42,119,80
2026-09-14 00:00:00+00:00,162,52,127,81
2026-09-15 00:00:00+00:00,69,36,92,62
2026-09-16 00:00:00+00:00,123,45,121,84
2026-09-17 00:00:00+00:00,121,23,101,76
