referrer,views_total,views_unique
keptn.sh,169,38
Google,70,29
github.com,50,16
cncf.io,26,8
medium.com,10,5
Bing,6,2
kubernetes.io,6,1
blackbox.ai,2,1
dynatrace.com,1,1
DuckDuckGo,1,1
