url_path,views_total,views_unique
/keptn/lifecycle-toolkit,109,82
/keptn/lifecycle-toolkit/tree/main/chart,22,9
/keptn/lifecycle-toolkit/issues,14,8
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,12,3
/keptn/lifecycle-toolkit/blob/main/chart/values.yaml,11,6
/keptn/lifecycle-toolkit/issues/2171,11,4
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/version-1,10,1
/keptn/lifecycle-toolkit/blob/main/chart/Chart.yaml,7,5
/keptn/lifecycle-toolkit/tree/main,6,5
/keptn/lifecycle-toolkit/blob/main/examples/sample-app/version-1/app-pre-deploy-eval.yaml,6,2
