referrer,views_total,views_unique
keptn.sh,475,70
Google,318,52
github.com,245,42
youtube.com,71,2
t.co,33,9
contribute.cncf.io,10,3
medium.com,9,6
lifecycle.keptn.sh,7,3
cncf.io,5,3
search.brave.com,5,2
