url_path,views_total,views_unique
/keptn/lifecycle-toolkit,253,176
/keptn/lifecycle-toolkit/issues,65,23
/keptn/lifecycle-toolkit/tree/main/chart,44,12
/keptn/lifecycle-toolkit/blob/main/chart/Chart.yaml,42,9
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,37,8
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator,34,9
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/base,27,3
/keptn/lifecycle-toolkit/tree/main/examples,25,7
/keptn/lifecycle-toolkit/tree/main/dashboards/grafana,23,8
/keptn/lifecycle-toolkit/blob/main/chart/values.yaml,20,4
