referrer,views_total,views_unique
github.com,881,56
lifecycle.keptn.sh,386,54
Google,161,37
keptn.sh,117,26
aperta-fons-bf53f.web.app,34,7
goodfirstissues.com,18,5
cncf.io,18,5
contribute.cncf.io,15,1
summerofcode.withgoogle.com,13,1
medium.com,7,7
