referrer,views_total,views_unique
Google,68,28
keptn.sh,46,20
github.com,12,8
cncf.io,3,2
Bing,2,2
testkube.io,2,2
DuckDuckGo,1,1
kagi.com,1,1
medium.com,1,1
t.co,1,1
