time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-22 00:00:00+00:00,113,64,87,19
2025-05-23 00:00:00+00:00,163,41,59,22
2025-05-24 00:00:00+00:00,173,42,31,6
2025-05-25 00:00:00+00:00,163,46,42,10
2025-05-26 00:00:00+00:00,88,38,44,11
2025-05-27 00:00:00+00:00,122,59,34,18
2025-05-28 00:00:00+00:00,169,83,99,15
2025-05-29 00:00:00+00:00,130,71,134,18
2025-05-30 00:00:00+00:00,223,64,143,17
2025-05-31 00:00:00+00:00,264,87,4,3
2025-06-01 00:00:00+00:00,154,70,17,6
2025-06-02 00:00:00+00:00,278,92,196,21
2025-06-03 00:00:00+00:00,165,73,128,21
2025-06-04 00:00:00+00:00,80,43,124,20
