referrer,views_total,views_unique
github.com,739,77
keptn.sh,511,67
Google,353,54
medium.com,73,10
contribute.cncf.io,17,6
lifecycle.keptn.sh,16,3
youtube.com,16,2
Bing,14,2
goodfirstissues.com,13,4
keptn--3005.org.readthedocs.build,11,1
