referrer,views_total,views_unique
keptn.sh,107,35
Google,31,20
github.com,6,4
perplexity.ai,6,1
medium.com,5,2
DuckDuckGo,4,1
chatgpt.com,3,1
statics.teams.cdn.office.net,3,1
cncf.io,2,2
docs.google.com,1,1
