url_path,views_total,views_unique
/keptn/lifecycle-toolkit,349,170
/keptn/lifecycle-toolkit/pulls,138,8
/keptn/lifecycle-toolkit/issues,81,20
/keptn/lifecycle-toolkit/commits/main,43,5
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator/config/samples/function_execution,42,3
/keptn/lifecycle-toolkit/pull/3620,35,3
/keptn/lifecycle-toolkit/issues/3589,30,4
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator,29,8
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator/config/samples/python_execution,28,3
/keptn/lifecycle-toolkit/tree/main/examples,27,10
