referrer,views_total,views_unique
github.com,303,30
keptn.sh,196,51
Google,110,33
cncf.io,11,6
statics.teams.cdn.office.net,6,2
kyverno.github.io,4,1
chatgpt.com,3,2
medium.com,2,2
aperta-fons-bf53f.web.app,2,2
Bing,2,1
