referrer,views_total,views_unique
keptn.sh,118,30
Google,112,27
github.com,15,8
medium.com,15,2
cncf.io,5,4
linkedin.com,4,2
DuckDuckGo,2,2
wiki.one.int.sap,2,1
search.brave.com,1,1
kyverno.github.io,1,1
