referrer,views_total,views_unique
Google,97,38
keptn.sh,65,28
github.com,22,9
cncf.io,3,3
Bing,2,2
testkube.io,2,2
youtube.com,2,1
DuckDuckGo,1,1
awzh44ieybf.feishu.cn,1,1
kagi.com,1,1
