referrer,views_total,views_unique
keptn.sh,273,57
Google,63,29
github.com,52,19
cncf.io,9,7
contribute.cncf.io,6,3
statics.teams.cdn.office.net,5,2
Bing,4,3
thenewstack.io,3,2
m.sogou.com,3,1
t.co,2,2
