referrer,views_total,views_unique
Google,205,38
github.com,185,22
keptn.sh,159,58
cncf.io,9,6
yandex.com.tr,4,3
goodfirstissues.com,2,2
Bing,2,2
medium.com,2,2
DuckDuckGo,1,1
summerofcode.withgoogle.com,1,1
