referrer,views_total,views_unique
keptn.sh,120,40
github.com,98,19
Google,84,30
contribute.cncf.io,10,2
chatgpt.com,7,5
cncf.io,4,3
medium.com,3,3
search.brave.com,2,2
DuckDuckGo,2,2
thenewstack.io,2,1
