referrer,views_total,views_unique
github.com,666,72
Google,345,64
keptn.sh,316,70
medium.com,73,10
lifecycle.keptn.sh,18,4
Bing,16,3
youtube.com,15,1
goodfirstissues.com,13,4
dev-jira.dynatrace.org,10,3
cncf.io,9,4
