url_path,views_total,views_unique
/keptn/lifecycle-toolkit,206,151
/keptn/lifecycle-toolkit/issues,65,22
/keptn/lifecycle-toolkit/tree/main/chart,61,12
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,42,8
/keptn/lifecycle-toolkit/blob/main/chart/Chart.yaml,40,9
/keptn/lifecycle-toolkit/tree/main/examples,37,8
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/base,27,3
/keptn/lifecycle-toolkit/blob/main/chart/values.yaml,22,4
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator,20,6
/keptn/lifecycle-toolkit/tree/main/dashboards/grafana,19,6
