referrer,views_total,views_unique
keptn.sh,108,27
Google,107,21
github.com,13,8
chatgpt.com,9,5
medium.com,6,2
cncf.io,3,3
plural.sh,2,1
cn.bing.com,1,1
insights.linuxfoundation.org,1,1
m.sogou.com,1,1
