referrer,views_total,views_unique
keptn.sh,201,48
Google,108,31
github.com,59,21
medium.com,8,6
cncf.io,6,4
search.brave.com,6,1
com.linkedin.android,4,1
testkube.io,3,2
Bing,3,2
chatgpt.com,2,2
