url_path,views_total,views_unique
/keptn/lifecycle-toolkit,201,135
/keptn/lifecycle-toolkit/issues,21,12
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,16,8
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/base,9,7
/keptn/lifecycle-toolkit/graphs/contributors,9,5
/keptn/lifecycle-toolkit/pulls,9,5
/keptn/lifecycle-toolkit/tree/main/examples,8,7
/keptn/lifecycle-toolkit/pull/3871,7,2
/keptn/lifecycle-toolkit/blob/main/examples/sample-app/base/app-post-deploy.yaml,6,6
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/assets,6,4
