referrer,views_total,views_unique
github.com,58,24
keptn.sh,42,24
Google,34,6
medium.com,9,2
chatgpt.com,3,3
search.brave.com,3,1
statics.teams.cdn.office.net,3,1
Bing,2,2
cncf.io,2,2
testkube.io,1,1
