referrer,views_total,views_unique
github.com,728,41
lifecycle.keptn.sh,357,81
Google,190,27
medium.com,85,9
com.linkedin.android,15,1
aperta-fons-bf53f.web.app,14,2
Bing,9,1
dev-jira.dynatrace.org,7,3
DuckDuckGo,2,2
usc-word-edit.officeapps.live.com,2,1
