referrer,views_total,views_unique
github.com,700,73
Google,330,64
keptn.sh,319,70
medium.com,74,11
lifecycle.keptn.sh,18,4
Bing,16,3
youtube.com,15,1
goodfirstissues.com,13,4
cncf.io,10,6
dev-jira.dynatrace.org,10,3
