url_path,views_total,views_unique
/keptn/lifecycle-toolkit,190,118
/keptn/lifecycle-toolkit/releases,53,8
/keptn/lifecycle-toolkit/issues,45,15
/keptn/lifecycle-toolkit/blob/main/examples/sample-app/version-1/app-pre-deploy.yaml,17,4
/keptn/lifecycle-toolkit/issues/3920,15,5
/keptn/lifecycle-toolkit/issues/3783,15,3
/keptn/lifecycle-toolkit/blob/main/examples/sample-app/version-1/appcontext.yaml,13,4
/keptn/lifecycle-toolkit/blob/main/examples/sample-app/version-1/app-pre-deploy-eval.yaml,11,4
/keptn/lifecycle-toolkit/commit/09349640faf1d54764646abf5962704abcd1c270,10,1
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,9,7
