url_path,views_total,views_unique
/keptn/lifecycle-toolkit,142,98
/keptn/lifecycle-toolkit/issues,36,13
/keptn/lifecycle-toolkit/issues/3880,16,4
/keptn/lifecycle-toolkit/releases,10,3
/keptn/lifecycle-toolkit/graphs/contributors,8,8
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,7,6
/keptn/lifecycle-toolkit/tree/main/examples/support/observability/config/prometheus,7,1
/keptn/lifecycle-toolkit/tree/main/examples,6,6
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator,6,3
/keptn/lifecycle-toolkit/issues/3680,6,2
