referrer,views_total,views_unique
Google,223,43
keptn.sh,166,49
github.com,164,24
statics.teams.cdn.office.net,59,6
kyverno.github.io,19,2
cncf.io,14,6
medium.com,13,6
Bing,11,3
search.brave.com,11,2
gartner.atlassian.net,8,1
