time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-31 00:00:00+00:00,271,114,17,17
2026-06-01 00:00:00+00:00,548,98,12,11
2026-06-02 00:00:00+00:00,209,77,4,4
2026-06-03 00:00:00+00:00,165,76,9,8
2026-06-04 00:00:00+00:00,2371,115,9,7
2026-06-05 00:00:00+00:00,1286,149,19,14
2026-06-06 00:00:00+00:00,186,69,19,8
2026-06-07 00:00:00+00:00,336,108,11,10
2026-06-08 00:00:00+00:00,110,61,19,13
2026-06-09 00:00:00+00:00,105,62,10,8
2026-06-10 00:00:00+00:00,286,103,15,14
2026-06-11 00:00:00+00:00,265,92,13,8
2026-06-12 00:00:00+00:00,381,95,52,46
2026-06-13 00:00:00+00:00,211,83,66,64
