url_path,views_total,views_unique
/keptn/lifecycle-toolkit,66,54
/keptn/lifecycle-toolkit/issues,21,10
/keptn/lifecycle-toolkit/blob/main/docs/content/en/docs/implementing/add-app-awareness/index.md,16,16
/keptn/lifecycle-toolkit/blob/main/docs/content/en/docs/yaml-crd-ref/app.md,13,13
/keptn/lifecycle-toolkit/tree/main/test/integration/api-conversion,10,10
/keptn/lifecycle-toolkit/blob/main/assets/operator-maturity.jpg,7,5
/keptn/lifecycle-toolkit/pulls,6,4
/keptn/lifecycle-toolkit/tree/main/examples,4,3
/keptn/lifecycle-toolkit/blob/main/README.md,3,3
/keptn/lifecycle-toolkit/releases,3,3
