referrer,views_total,views_unique
Google,244,42
keptn.sh,176,49
github.com,151,24
statics.teams.cdn.office.net,55,6
DuckDuckGo,26,2
kyverno.github.io,19,2
medium.com,14,7
Bing,10,2
gartner.atlassian.net,8,1
cncf.io,6,3
