referrer,views_total,views_unique
Google,259,44
keptn.sh,210,49
Bing,172,4
github.com,111,26
medium.com,39,5
cncf.io,6,6
linkedin.com,6,1
youtube.com,5,1
dynatrace.com,3,2
DuckDuckGo,2,2
