referrer,views_total,views_unique
keptn.sh,284,53
github.com,64,23
Google,54,25
cncf.io,27,9
medium.com,7,3
Bing,6,2
thenewstack.io,3,2
m.sogou.com,3,1
blackbox.ai,2,1
contribute.cncf.io,1,1
