url_path,views_total,views_unique
/keptn/lifecycle-toolkit,117,88
/keptn/lifecycle-toolkit/tree/main/chart,19,10
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,17,4
/keptn/lifecycle-toolkit/issues,15,9
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/version-1,13,2
/keptn/lifecycle-toolkit/tree/main,12,5
/keptn/lifecycle-toolkit/issues/2171,11,4
/keptn/lifecycle-toolkit/blob/main/chart/values.yaml,9,6
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator,9,4
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator/chart,8,3
