referrer,views_total,views_unique
keptn.sh,245,60
github.com,244,21
Google,193,38
cncf.io,6,5
Bing,5,3
yandex.com.tr,4,3
goodfirstissues.com,2,2
medium.com,2,2
summerofcode.withgoogle.com,1,1
DuckDuckGo,1,1
