referrer,views_total,views_unique
keptn.sh,336,84
github.com,212,44
Google,207,50
medium.com,38,8
linktr.ee,22,2
youtube.com,19,2
dynatrace.com,15,1
Bing,6,4
contribute.cncf.io,6,3
conventionalcommits.org,6,2
