referrer,views_total,views_unique
keptn.sh,673,55
Google,278,43
github.com,241,35
Bing,31,3
statics.teams.cdn.office.net,22,3
medium.com,10,5
cncf.io,7,6
contribute.cncf.io,5,2
chatgpt.com,4,2
v1.keptn.sh,4,1
