referrer,views_total,views_unique
keptn.sh,662,58
Google,316,47
github.com,280,35
Bing,31,3
statics.teams.cdn.office.net,22,3
medium.com,11,6
cncf.io,8,7
contribute.cncf.io,5,2
chatgpt.com,4,2
v1.keptn.sh,4,1
