url_path,views_total,views_unique
/keptn/lifecycle-toolkit,287,160
/keptn/lifecycle-toolkit/issues,62,19
/keptn/lifecycle-toolkit/pull/3581,52,18
/keptn/lifecycle-toolkit/tree/main/examples,43,9
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,42,11
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator,42,9
/keptn/lifecycle-toolkit/tree/main/examples/support,34,4
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/base,30,5
/keptn/lifecycle-toolkit/pulls,29,10
/keptn/lifecycle-toolkit/blob/main/examples/Makefile,22,2
