url_path,views_total,views_unique
/keptn/lifecycle-toolkit,78,59
/keptn/lifecycle-toolkit/actions,13,13
/keptn/lifecycle-toolkit/issues,10,9
/keptn/lifecycle-toolkit/releases,5,5
/keptn/lifecycle-toolkit/pulls,4,3
/keptn/lifecycle-toolkit/blob/c9ee6cdcff58e73f7b30bc33dd8b4d5111b14db9/docs/docs/core-concepts/index.md,3,3
/keptn/lifecycle-toolkit/commits/main,3,3
/keptn/lifecycle-toolkit/releases/tag/keptn-v2.5.0,3,3
/keptn/lifecycle-toolkit/blob/main/assets/operator-maturity.jpg,3,2
/keptn/lifecycle-toolkit/issues/3356,3,2
