referrer,views_total,views_unique
keptn.sh,117,38
github.com,115,19
Google,113,37
medium.com,25,3
Bing,20,4
search.brave.com,10,2
cncf.io,9,4
chatgpt.com,5,5
t.co,5,1
com.linkedin.android,3,3
