referrer,views_total,views_unique
keptn.sh,654,44
Google,315,44
github.com,236,27
Bing,29,3
statics.teams.cdn.office.net,22,3
medium.com,21,3
cncf.io,8,7
contribute.cncf.io,5,2
search.brave.com,4,2
v1.keptn.sh,4,1
