referrer,views_total,views_unique
Google,179,35
keptn.sh,162,45
github.com,55,12
cncf.io,13,9
chatgpt.com,5,3
docs.google.com,4,1
medium.com,3,2
statics.teams.cdn.office.net,2,2
com.linkedin.android,2,1
DuckDuckGo,1,1
