url_path,views_total,views_unique
/keptn/lifecycle-toolkit,285,149
/keptn/lifecycle-toolkit/issues,77,17
/keptn/lifecycle-toolkit/pulls,63,10
/keptn/lifecycle-toolkit/tree/main/chart,61,9
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,56,13
/keptn/lifecycle-toolkit/tree/main/examples,48,14
/keptn/lifecycle-toolkit/issues/3680,31,6
/keptn/lifecycle-toolkit/blob/main/metrics-operator/controllers/common/providers/prometheus/prometheus.go,29,6
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/version-1,29,1
/keptn/lifecycle-toolkit/tree/main/examples/support,28,7
