url_path,views_total,views_unique
/keptn/lifecycle-toolkit,314,172
/keptn/lifecycle-toolkit/issues,83,26
/keptn/lifecycle-toolkit/tree/main/metrics-operator/controllers/common/providers,49,7
/keptn/lifecycle-toolkit/tree/main/chart,42,11
/keptn/lifecycle-toolkit/issues/3727,39,10
/keptn/lifecycle-toolkit/graphs/contributors,32,9
/keptn/lifecycle-toolkit/tree/main/metrics-operator,28,8
/keptn/lifecycle-toolkit/pull/3729,28,2
/keptn/lifecycle-toolkit/pulls,27,13
/keptn/lifecycle-toolkit/blob/main/metrics-operator/controllers/common/providers/prometheus/prometheus.go,27,6
