referrer,views_total,views_unique
keptn.sh,378,68
Google,204,53
github.com,168,37
youtube.com,117,4
t.co,35,10
DuckDuckGo,23,3
cncf.io,14,8
lifecycle.keptn.sh,9,2
search.brave.com,6,2
medium.com,5,4
