url_path,views_total,views_unique
/keptn/lifecycle-toolkit,97,70
/keptn/lifecycle-toolkit/pulls,19,8
/keptn/lifecycle-toolkit/issues,10,7
/keptn/lifecycle-toolkit/blob/main/release-please-config.json,5,1
/keptn/lifecycle-toolkit/tree/main/.github,5,1
/keptn/lifecycle-toolkit/blob/main/renovate.json,4,1
/keptn/lifecycle-toolkit/tree/main/.github/workflows,4,1
/keptn/lifecycle-toolkit/discussions,3,3
/keptn/lifecycle-toolkit/blob/main/.github/workflows/release.yml,3,1
/keptn/lifecycle-toolkit/blob/main/CODEOWNERS,2,2
