referrer,views_total,views_unique
keptn.sh,157,55
Google,116,29
github.com,72,32
medium.com,29,6
cncf.io,20,10
contribute.cncf.io,7,3
goodfirstissues.com,6,1
wiki.fisglobal.com,4,2
statics.teams.cdn.office.net,3,2
Bing,2,2
