url_path,views_total,views_unique
/keptn/lifecycle-toolkit,173,139
/keptn/lifecycle-toolkit/issues,27,14
/keptn/lifecycle-toolkit/pulls,17,13
/keptn/lifecycle-toolkit/pull/3906,10,6
/keptn/lifecycle-toolkit/tree/main/chart,8,4
/keptn/lifecycle-toolkit/tree/main/examples,7,6
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,7,6
/keptn/lifecycle-toolkit/commit/ffc01b626a8d21de7f9504c5529af6c9c2fae7e3,6,6
/keptn/lifecycle-toolkit/releases/tag/keptn-v2.5.0,6,5
/keptn/lifecycle-toolkit/tree/main,5,2
