url_path,views_total,views_unique
/keptn/lifecycle-toolkit,204,134
/keptn/lifecycle-toolkit/tree/main/metrics-operator,44,13
/keptn/lifecycle-toolkit/issues/3727,35,15
/keptn/lifecycle-toolkit/issues,30,16
/keptn/lifecycle-toolkit/tree/main,23,6
/keptn/lifecycle-toolkit/pull/3741,22,11
/keptn/lifecycle-toolkit/pulls,17,10
/keptn/lifecycle-toolkit/tree/main/chart,15,5
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator,14,7
/keptn/lifecycle-toolkit/tree/main/metrics-operator/controllers/common/providers,14,6
