referrer,views_total,views_unique
keptn.sh,489,55
github.com,320,24
Google,199,32
Bing,12,3
medium.com,11,7
thenewstack.io,11,6
youtube.com,3,2
cncf.io,2,2
statics.teams.cdn.office.net,2,1
mail.google.com,1,1
