referrer,views_total,views_unique
keptn.sh,219,67
github.com,137,21
Google,128,34
medium.com,9,3
com.google.android.gm,9,2
cncf.io,8,6
goodfirstissues.com,6,1
static.sched.com,4,1
chatgpt.com,3,2
linkedin.com,2,1
